2021-06-16 10:32:16,61.65,7,133220,330983,62.0,225845,-1.28
2021-06-16 10:32:18,61.65,7,133227,330983,62.0,225853,-1.28
2021-06-16 10:32:25,61.65,7,133228,330983,62.0,225853,-1.28
2021-06-16 10:32:28,61.65,320,132368,330983,62.0,225860,-1.28
2021-06-16 10:32:29,61.65,5,132368,330983,62.0,225860,-1.28
2021-06-16 10:32:31,61.65,5,132456,330745,62.0,226185,-1.28
2021-06-16 10:32:33,61.6,150,132456,330745,62.0,226185,-1.36
2021-06-16 10:32:34,61.6,150,132546,331057,62.0,226485,-1.36
2021-06-16 10:32:35,61.6,8,132546,331057,62.0,226485,-1.36
2021-06-16 10:32:37,61.6,8,132560,331582,62.0,226493,-1.36
2021-06-16 10:32:41,61.6,8,132571,331762,62.0,226493,-1.36
2021-06-16 10:32:45,61.6,7,132571,331762,62.0,226493,-1.36
2021-06-16 10:32:46,61.6,9,132571,331762,62.0,226493,-1.36
2021-06-16 10:32:48,61.6,9,132570,331843,62.0,226509,-1.36
2021-06-16 10:32:51,61.6,9,132567,331746,62.0,226509,-1.36
2021-06-16 10:32:55,61.6,7,132567,331746,62.0,226509,-1.36
2021-06-16 10:32:57,61.6,7,132575,331739,62.0,226516,-1.36
2021-06-16 10:33:01,61.6,7,132576,331739,62.0,226516,-1.36
2021-06-16 10:33:05,61.6,7,132576,331759,62.0,226516,-1.36
2021-06-16 10:33:06,61.6,3,132576,331759,62.0,226516,-1.36
2021-06-16 10:33:07,61.6,3,132575,331749,62.0,226526,-1.36
2021-06-16 10:33:10,61.6,3,132576,331749,62.0,226526,-1.36
2021-06-16 10:33:12,61.6,41,132576,331749,62.0,226526,-1.36
2021-06-16 10:33:12,61.6,50,132576,331749,62.0,226526,-1.36
2021-06-16 10:33:13,61.6,10,132567,331669,62.0,226736,-1.36
2021-06-16 10:33:15,61.6,20,132567,331669,62.0,226736,-1.36
2021-06-16 10:33:15,61.6,7,132567,331669,62.0,226736,-1.36
2021-06-16 10:33:17,61.6,7,132566,331739,62.0,226763,-1.36
2021-06-16 10:33:20,61.6,7,132617,331642,62.0,226763,-1.36
2021-06-16 10:33:21,61.6,10,132617,331642,62.0,226763,-1.36
2021-06-16 10:33:22,61.6,50,132617,331642,62.0,226763,-1.36
2021-06-16 10:33:24,61.6,50,132617,331879,62.0,226823,-1.36
2021-06-16 10:33:25,61.6,8,132617,331879,62.0,226823,-1.36
2021-06-16 10:33:26,61.6,100,132617,331879,62.0,226823,-1.36
2021-06-16 10:33:27,61.6,100,132108,331638,62.0,227431,-1.36
2021-06-16 10:33:30,61.65,125,132108,331638,62.0,227431,-1.28
2021-06-16 10:33:30,61.65,125,132108,331392,62.0,227931,-1.28
2021-06-16 10:33:34,61.65,125,132217,331674,62.0,227931,-1.28
2021-06-16 10:33:35,61.65,7,132217,331674,62.0,227931,-1.28
2021-06-16 10:33:37,61.65,7,132126,331469,62.0,227938,-1.28
2021-06-16 10:33:40,61.65,7,132377,331469,62.0,227938,-1.28
2021-06-16 10:33:45,61.65,7,132570,331799,62.0,227938,-1.28
2021-06-16 10:33:47,61.65,7,132476,331792,62.0,227945,-1.28
2021-06-16 10:33:48,61.7,1794,132476,331792,62.0,227945,-1.2
2021-06-16 10:33:50,61.7,1794,132509,328967,62.0,230945,-1.2
2021-06-16 10:33:56,61.7,7,132509,328967,62.0,230945,-1.2
2021-06-16 10:33:57,61.7,7,132558,328677,62.0,230952,-1.2
2021-06-16 10:34:05,61.7,7,132559,328677,62.0,230952,-1.2
2021-06-16 10:34:07,61.7,7,132653,329980,62.0,230959,-1.2
2021-06-16 10:34:09,61.7,2,132653,329980,62.0,230959,-1.2
2021-06-16 10:34:13,61.7,2,132654,329616,62.0,230961,-1.2
2021-06-16 10:34:15,61.7,8,132654,329616,62.0,230961,-1.2
2021-06-16 10:34:16,61.7,8,132559,329608,62.0,230969,-1.2
2021-06-16 10:34:19,61.7,8,132653,329658,62.0,230969,-1.2
2021-06-16 10:34:22,61.7,8,132659,330078,62.0,230969,-1.2
2021-06-16 10:34:25,61.7,8,132564,330070,62.0,230977,-1.2
2021-06-16 10:34:31,61.7,8,132662,330070,62.0,230977,-1.2
2021-06-16 10:34:32,61.7,100,132662,330070,62.0,230977,-1.2
2021-06-16 10:34:34,61.7,100,132565,329970,62.0,231077,-1.2
2021-06-16 10:34:35,61.7,7,132565,329970,62.0,231077,-1.2
2021-06-16 10:34:45,61.7,7,131664,329963,62.0,231084,-1.2
2021-06-16 10:34:46,61.7,7,131368,329956,62.0,231091,-1.2
2021-06-16 10:34:51,61.7,7,131695,329956,62.0,231091,-1.2
2021-06-16 10:34:55,61.7,7,131595,329968,62.0,231091,-1.2
2021-06-16 10:35:01,61.7,7,131743,329874,62.0,231098,-1.2
2021-06-16 10:35:07,61.7,8,131797,329953,62.0,231106,-1.2
2021-06-16 10:35:10,61.7,8,131798,329866,62.0,231106,-1.2
