2021-06-16 10:32:16,312.5,26,24452,40746,313.55,33195,0.61
2021-06-16 10:32:19,312.5,26,24452,40868,313.55,33195,0.61
2021-06-16 10:32:22,312.5,26,24469,41462,313.55,33195,0.61
2021-06-16 10:32:29,312.5,26,24456,41461,313.55,33195,0.61
2021-06-16 10:32:33,312.5,26,24468,41374,313.55,33195,0.61
2021-06-16 10:32:42,312.5,26,24468,41444,313.55,33195,0.61
2021-06-16 10:32:59,312.5,26,24467,41447,313.55,33195,0.61
2021-06-16 10:33:02,312.5,26,24468,41314,313.55,33195,0.61
2021-06-16 10:33:18,312.5,26,24467,41235,313.55,33195,0.61
2021-06-16 10:33:31,312.5,26,24472,41235,313.55,33195,0.61
2021-06-16 10:33:35,312.5,26,24472,41156,313.55,33195,0.61
2021-06-16 10:33:45,312.5,26,24472,41159,313.55,33195,0.61
2021-06-16 10:33:57,312.05,24,24472,41159,313.55,33195,0.47
2021-06-16 10:33:58,312.05,24,24274,41320,313.53,33695,0.47
2021-06-16 10:34:01,312.05,24,24277,41319,313.53,33695,0.47
2021-06-16 10:34:05,312.05,24,24357,41412,313.53,33695,0.47
2021-06-16 10:34:08,312.05,24,24357,41413,313.53,33695,0.47
2021-06-16 10:34:17,312.05,24,24357,41423,313.53,33695,0.47
2021-06-16 10:34:24,312.05,24,24382,41420,313.53,33695,0.47
2021-06-16 10:34:28,312.1,1,24382,41420,313.53,33695,0.48
2021-06-16 10:34:30,312.1,1,24433,41455,313.53,33745,0.48
2021-06-16 10:34:36,312.1,1,24436,41375,313.53,33745,0.48
2021-06-16 10:34:55,312.1,1,24432,41377,313.53,33745,0.48
2021-06-16 10:35:06,312.1,1,24611,41490,313.53,33745,0.48
2021-06-16 10:35:12,312.1,1,24678,41516,313.53,33745,0.48
2021-06-16 10:35:15,312.1,1,24693,41501,313.53,33745,0.48
2021-06-16 10:35:18,312.1,1,24628,41506,313.53,33745,0.48
2021-06-16 10:35:24,312.1,1,24628,41529,313.53,33745,0.48
2021-06-16 10:35:27,312.1,1,24650,41525,313.53,33745,0.48
2021-06-16 10:35:34,312.1,1,24654,41625,313.53,33745,0.48
2021-06-16 10:35:37,312.1,1,24654,41600,313.53,33745,0.48
2021-06-16 10:35:58,312.1,1,24651,41702,313.53,33745,0.48
2021-06-16 10:36:02,312.1,1,24867,41814,313.53,33745,0.48
2021-06-16 10:36:32,312.1,1,24867,41734,313.53,33745,0.48
2021-06-16 10:36:45,312.1,1,24787,41734,313.53,33745,0.48
2021-06-16 10:36:51,312.6,1,24787,41734,313.53,33745,0.64
2021-06-16 10:36:53,312.6,1,24780,41706,313.53,33750,0.64
2021-06-16 10:37:03,312.6,1,24780,41601,313.53,33750,0.64
2021-06-16 10:37:06,312.6,1,24780,41522,313.53,33750,0.64
2021-06-16 10:37:16,312.6,1,24701,41518,313.53,33750,0.64
2021-06-16 10:37:19,312.6,1,24702,41518,313.53,33750,0.64
2021-06-16 10:37:22,312.6,1,24703,41521,313.53,33750,0.64
2021-06-16 10:37:25,312.7,6,24866,41775,313.53,33760,0.68
2021-06-16 10:37:33,312.7,6,24786,41760,313.53,33760,0.68
2021-06-16 10:37:55,312.7,6,24811,41756,313.53,33760,0.68
2021-06-16 10:37:57,312.7,6,24811,41759,313.53,33760,0.68
2021-06-16 10:38:03,312.7,6,24731,41757,313.53,33760,0.68
2021-06-16 10:38:06,312.7,6,24731,41738,313.53,33760,0.68
2021-06-16 10:38:17,312.2,4,24731,41738,313.53,33760,0.52
2021-06-16 10:38:20,312.2,4,24810,41759,313.53,33765,0.52
2021-06-16 10:38:40,312.2,4,24828,41762,313.53,33765,0.52
2021-06-16 10:38:52,312.2,4,24846,41762,313.53,33765,0.52
2021-06-16 10:39:24,312.2,4,24851,41762,313.53,33765,0.52
2021-06-16 10:39:30,312.8,4,24850,41762,313.53,33765,0.71
2021-06-16 10:39:33,312.8,4,24942,41509,313.53,33785,0.71
2021-06-16 10:39:39,312.8,4,24943,41498,313.53,33785,0.71
2021-06-16 10:39:49,312.8,4,24864,41498,313.53,33785,0.71
2021-06-16 10:39:57,312.8,4,24861,41660,313.53,33785,0.71
2021-06-16 10:40:00,312.8,4,24863,41660,313.53,33785,0.71
2021-06-16 10:40:04,312.8,4,24863,41718,313.53,33785,0.71
2021-06-16 10:40:10,312.8,4,25073,41714,313.53,33785,0.71
2021-06-16 10:40:44,312.8,4,25149,41717,313.53,33785,0.71
2021-06-16 10:40:54,312.8,4,25152,41717,313.53,33785,0.71
2021-06-16 10:40:59,312.8,4,25152,41718,313.53,33785,0.71
2021-06-16 10:41:15,312.8,4,25152,41697,313.53,33785,0.71
2021-06-16 10:41:19,312.8,4,25152,41720,313.53,33785,0.71
2021-06-16 10:41:25,312.8,4,25152,41719,313.53,33785,0.71
2021-06-16 10:41:37,312.8,4,25172,41719,313.53,33785,0.71
2021-06-16 10:41:40,312.8,4,25172,41713,313.53,33785,0.71
2021-06-16 10:41:45,312.8,4,25329,41715,313.53,33785,0.71
2021-06-16 10:42:00,312.8,4,25332,41715,313.53,33785,0.71
2021-06-16 10:42:21,312.8,4,25339,41715,313.53,33785,0.71
2021-06-16 10:42:48,312.8,4,25433,41767,313.53,33785,0.71
2021-06-16 10:42:54,312.25,3,25433,41767,313.53,33785,0.53
2021-06-16 10:42:55,312.25,3,25499,41766,313.53,33790,0.53
2021-06-16 10:42:59,312.25,3,25530,41744,313.53,33790,0.53
2021-06-16 10:43:23,312.25,3,25529,41773,313.53,33790,0.53
2021-06-16 10:43:25,312.25,3,25552,41754,313.53,33863,0.53
2021-06-16 10:43:28,312.25,3,25554,41749,313.53,33863,0.53
2021-06-16 10:43:49,312.25,3,25568,41669,313.53,33863,0.53
2021-06-16 10:43:57,312.25,3,25577,41590,313.53,33863,0.53
2021-06-16 10:44:27,312.25,3,25486,41511,313.53,33863,0.53
2021-06-16 10:44:30,312.25,3,25407,41511,313.53,33863,0.53
2021-06-16 10:44:32,312.25,3,25420,41508,313.53,33863,0.53
2021-06-16 10:44:35,312.25,3,25420,41523,313.53,33863,0.53
2021-06-16 10:44:52,312.25,3,25420,41522,313.53,33863,0.53
2021-06-16 10:44:57,312.85,7,25420,41522,313.53,33863,0.72
2021-06-16 10:44:58,312.85,7,25418,41765,313.53,33892,0.72
2021-06-16 10:45:01,312.85,7,25339,41757,313.53,33892,0.72
2021-06-16 10:45:04,312.85,7,25287,41781,313.53,33892,0.72
2021-06-16 10:45:22,312.8,4,25287,41781,313.53,33892,0.71
2021-06-16 10:45:24,312.8,4,25207,41776,313.53,33897,0.71
2021-06-16 10:45:30,312.8,4,25207,41697,313.53,33897,0.71
2021-06-16 10:45:40,312.8,4,25109,41696,313.53,33897,0.71
2021-06-16 10:45:43,312.8,4,25267,41744,313.53,33897,0.71
2021-06-16 10:45:46,312.8,4,25319,41771,313.53,33897,0.71
2021-06-16 10:45:58,312.8,4,25240,41692,313.53,33897,0.71
2021-06-16 10:46:25,312.8,4,25262,41753,313.53,33897,0.71
2021-06-16 10:46:31,312.8,4,25262,41746,313.53,33897,0.71
2021-06-16 10:46:37,312.8,4,25280,41746,313.53,33897,0.71
2021-06-16 10:46:47,312.8,4,25280,41750,313.53,33897,0.71
2021-06-16 10:47:00,312.8,4,25201,41750,313.53,33897,0.71
2021-06-16 10:47:45,312.8,4,25198,41706,313.53,33897,0.71
2021-06-16 10:47:48,312.8,4,25198,41731,313.53,33897,0.71
2021-06-16 10:47:53,312.8,4,25176,41731,313.53,33897,0.71
2021-06-16 10:47:56,312.8,4,25199,41688,313.53,33897,0.71
2021-06-16 10:48:07,312.8,4,25199,41788,313.53,33897,0.71
2021-06-16 10:48:25,312.3,9,25199,41788,313.53,33897,0.55
2021-06-16 10:48:27,312.3,9,25065,41817,313.53,33907,0.55
2021-06-16 10:48:44,312.3,9,25120,41909,313.53,33907,0.55
2021-06-16 10:49:33,312.3,5,25120,41909,313.53,33907,0.55
2021-06-16 10:49:35,312.3,5,25099,41889,313.53,33937,0.55
2021-06-16 10:49:44,312.3,5,25011,41890,313.53,33937,0.55
2021-06-16 10:50:06,312.3,5,25034,41890,313.53,33937,0.55
2021-06-16 10:50:14,312.3,5,25034,41811,313.53,33937,0.55
2021-06-16 10:50:19,312.3,5,25029,41683,313.53,33937,0.55
2021-06-16 10:50:23,312.75,1,25029,41683,313.53,33937,0.69
2021-06-16 10:50:24,312.75,1,25268,41720,313.53,33942,0.69
2021-06-16 10:50:28,312.25,21,25268,41720,313.53,33942,0.53
2021-06-16 10:50:30,312.25,21,25175,41713,313.52,33992,0.53
2021-06-16 10:50:51,312.6,5,25175,41713,313.52,33992,0.64
2021-06-16 10:50:51,312.6,5,25172,41709,313.52,33997,0.64
2021-06-16 10:50:54,312.6,5,25086,41709,313.52,33997,0.64
2021-06-16 10:51:01,312.6,5,25086,41702,313.52,33997,0.64
2021-06-16 10:51:12,312.6,5,25451,41712,313.52,33997,0.64
2021-06-16 10:51:17,312.6,5,25451,41714,313.52,33997,0.64
2021-06-16 10:51:21,312.05,14,25451,41714,313.52,33997,0.47
2021-06-16 10:51:23,312.05,14,25010,41682,313.51,34397,0.47
2021-06-16 10:51:26,312.05,14,25017,41682,313.51,34397,0.47
2021-06-16 10:51:29,312.05,14,25039,41682,313.51,34397,0.47
2021-06-16 10:51:32,312.05,14,25442,41683,313.51,34397,0.47
2021-06-16 10:51:40,312.0,42,25442,41683,313.51,34397,0.45
2021-06-16 10:51:42,312.0,42,25418,41520,313.5,34594,0.45
2021-06-16 10:51:44,312.0,42,25458,41559,313.5,34594,0.45
2021-06-16 10:51:46,312.0,42,25458,41552,313.5,34594,0.45
2021-06-16 10:51:49,312.0,42,25467,41552,313.5,34594,0.45
2021-06-16 10:51:52,312.0,42,25300,41547,313.5,34594,0.45
2021-06-16 10:51:58,312.0,42,25273,41468,313.5,34594,0.45
2021-06-16 10:52:04,312.3,5,25273,41468,313.5,34594,0.55
2021-06-16 10:52:07,312.3,5,25273,41463,313.5,34599,0.55
2021-06-16 10:52:12,312.3,5,25275,41430,313.5,34599,0.55
2021-06-16 10:52:15,312.3,5,25355,41484,313.5,34599,0.55
2021-06-16 10:52:18,312.0,3,25334,41503,313.5,34625,0.45
2021-06-16 10:52:21,312.0,3,25349,41499,313.5,34625,0.45
2021-06-16 10:52:23,312.0,3,25270,41499,313.5,34625,0.45
2021-06-16 10:52:28,312.0,3,25270,41524,313.5,34625,0.45
2021-06-16 10:52:31,312.0,3,25274,41531,313.5,34625,0.45
2021-06-16 10:52:33,312.0,3,25277,41531,313.5,34625,0.45
2021-06-16 10:52:42,312.0,3,25279,41452,313.5,34625,0.45
2021-06-16 10:52:45,312.0,3,25280,41475,313.5,34625,0.45
2021-06-16 10:52:46,312.05,1,25280,41475,313.5,34625,0.47
2021-06-16 10:52:48,312.05,1,25256,41525,313.5,34626,0.47
2021-06-16 10:53:15,312.05,1,25205,41558,313.5,34626,0.47
2021-06-16 10:53:18,312.05,1,25125,41608,313.5,34626,0.47
2021-06-16 10:53:33,312.05,1,25125,41633,313.5,34626,0.47
2021-06-16 10:53:39,312.05,1,25103,41484,313.5,34626,0.47
2021-06-16 10:53:44,312.05,1,25103,41405,313.5,34626,0.47
2021-06-16 10:53:47,312.05,1,25023,41405,313.5,34626,0.47
2021-06-16 10:54:10,312.05,1,24944,41327,313.5,34626,0.47
2021-06-16 10:54:16,312.05,1,24944,41276,313.5,34626,0.47
2021-06-16 10:54:32,312.05,1,24944,41178,313.5,34626,0.47
2021-06-16 10:54:35,312.3,18,24005,41329,313.5,34626,0.55
2021-06-16 10:54:38,312.3,18,24005,41285,313.5,34676,0.55
2021-06-16 10:54:41,312.3,18,23847,41205,313.5,34676,0.55
2021-06-16 10:54:46,312.0,97,23847,41205,313.5,34676,0.45
2021-06-16 10:54:46,312.0,97,23801,41322,313.49,34773,0.45
2021-06-16 10:54:47,312.0,4,23801,41322,313.49,34773,0.45
2021-06-16 10:54:49,312.0,4,23956,41331,313.49,34778,0.45
2021-06-16 10:54:52,312.0,4,23908,41330,313.49,34778,0.45
2021-06-16 10:54:55,312.0,4,23906,41330,313.49,34778,0.45
2021-06-16 10:55:11,312.0,4,24085,41331,313.49,34778,0.45
2021-06-16 10:55:15,312.0,4,24084,41333,313.49,34778,0.45
2021-06-16 10:55:18,312.0,4,24084,41377,313.49,34778,0.45
2021-06-16 10:55:22,312.0,4,23684,41377,313.49,34778,0.45
2021-06-16 10:55:31,312.0,4,23680,41297,313.49,34778,0.45
2021-06-16 10:55:37,312.0,4,23682,41350,313.49,34778,0.45
2021-06-16 10:55:43,312.0,4,23885,41429,313.49,34778,0.45
2021-06-16 10:55:58,311.85,15,23885,41429,313.49,34778,0.4
2021-06-16 10:56:00,311.85,15,23913,41350,313.49,34793,0.4
2021-06-16 10:56:00,311.5,2,23913,41350,313.49,34793,0.29
2021-06-16 10:56:03,311.5,2,23858,41413,313.49,34797,0.29
2021-06-16 10:56:06,311.5,2,23881,41387,313.49,34797,0.29
2021-06-16 10:56:09,311.5,2,23879,41347,313.49,34797,0.29
2021-06-16 10:56:10,311.5,180,23879,41347,313.49,34797,0.29
2021-06-16 10:56:12,311.5,180,23524,41416,313.48,34997,0.29
2021-06-16 10:56:15,311.5,180,23283,41397,313.48,34997,0.29
2021-06-16 10:56:18,311.5,180,23283,41342,313.48,34997,0.29
2021-06-16 10:56:19,311.5,100,23283,41342,313.48,34997,0.29
2021-06-16 10:56:21,311.5,100,23288,41391,313.47,35097,0.29
2021-06-16 10:56:25,311.5,100,23288,41342,313.47,35097,0.29
2021-06-16 10:56:29,311.5,6,23288,41342,313.47,35097,0.29
2021-06-16 10:56:30,311.5,6,23278,41347,313.47,35103,0.29
2021-06-16 10:56:33,311.5,6,23299,41342,313.47,35103,0.29
2021-06-16 10:56:36,311.5,6,23299,41344,313.47,35103,0.29
2021-06-16 10:56:39,311.5,6,23299,41347,313.47,35103,0.29
2021-06-16 10:56:46,311.5,6,23299,41267,313.47,35103,0.29
2021-06-16 10:56:52,311.5,6,23303,41267,313.47,35103,0.29
2021-06-16 10:56:54,311.5,20,23303,41267,313.47,35103,0.29
2021-06-16 10:57:08,311.5,20,23285,41237,313.47,35198,0.29
2021-06-16 10:57:13,311.5,18,23285,41237,313.47,35198,0.29
2021-06-16 10:57:22,311.5,18,23285,41235,313.46,35298,0.29
2021-06-16 10:57:25,311.5,18,23285,41230,313.46,35298,0.29
2021-06-16 10:57:42,311.5,18,23284,41077,313.46,35298,0.29
2021-06-16 10:57:45,311.5,18,23284,41113,313.46,35298,0.29
2021-06-16 10:57:56,311.5,18,23348,41113,313.46,35298,0.29
2021-06-16 10:58:04,311.5,18,23345,41098,313.46,35298,0.29
2021-06-16 10:58:08,311.5,18,23345,41113,313.46,35298,0.29
2021-06-16 10:58:11,311.5,18,23545,41113,313.46,35298,0.29
2021-06-16 10:58:15,311.5,18,23548,41112,313.46,35298,0.29
2021-06-16 10:58:18,311.5,18,23546,41112,313.46,35298,0.29
2021-06-16 10:58:22,311.5,17,23546,41112,313.46,35298,0.29
2021-06-16 10:58:27,311.5,17,23538,41393,313.45,35498,0.29
2021-06-16 10:58:34,311.5,17,23641,41475,313.45,35498,0.29
2021-06-16 10:58:37,311.5,17,23643,41474,313.45,35498,0.29
2021-06-16 10:58:42,311.5,17,23643,41525,313.45,35498,0.29
2021-06-16 10:58:54,311.5,17,23643,41576,313.45,35498,0.29
2021-06-16 10:58:58,311.5,17,23693,41576,313.45,35498,0.29
2021-06-16 10:59:01,311.5,17,23693,41579,313.45,35498,0.29
2021-06-16 10:59:22,311.5,17,23638,41499,313.45,35498,0.29
2021-06-16 10:59:25,311.5,17,23641,41499,313.45,35498,0.29
2021-06-16 10:59:28,311.5,17,23641,41512,313.45,35498,0.29
2021-06-16 10:59:30,311.5,17,23663,41517,313.45,35498,0.29
2021-06-16 10:59:39,311.5,17,23663,41512,313.45,35498,0.29
2021-06-16 10:59:42,311.5,17,23661,41517,313.45,35498,0.29
2021-06-16 11:00:08,311.5,17,23666,41517,313.45,35498,0.29
2021-06-16 11:00:15,311.5,17,23662,41517,313.45,35498,0.29
2021-06-16 11:00:18,311.5,17,23662,41512,313.45,35498,0.29
2021-06-16 11:00:21,311.5,17,23886,41519,313.45,35498,0.29
2021-06-16 11:00:34,311.5,17,23806,41519,313.45,35498,0.29
2021-06-16 11:00:38,311.5,17,23794,41519,313.45,35498,0.29
2021-06-16 11:00:54,311.5,17,23813,41518,313.45,35498,0.29
2021-06-16 11:01:03,311.5,17,23733,41518,313.45,35498,0.29
2021-06-16 11:01:22,311.5,17,23733,41514,313.45,35498,0.29
2021-06-16 11:01:42,311.5,17,23733,41526,313.45,35498,0.29
2021-06-16 11:01:51,311.5,17,23848,41663,313.45,35498,0.29
2021-06-16 11:01:57,311.5,17,23824,41583,313.45,35498,0.29
2021-06-16 11:02:24,311.5,17,23824,41428,313.45,35498,0.29
2021-06-16 11:02:28,311.95,2,23824,41428,313.45,35498,0.43
2021-06-16 11:02:29,311.95,2,24148,41578,313.45,35526,0.43
2021-06-16 11:02:33,311.95,2,24158,41634,313.45,35526,0.43
2021-06-16 11:03:07,311.95,2,24156,41658,313.45,35526,0.43
2021-06-16 11:03:21,311.95,2,24159,41655,313.45,35526,0.43
2021-06-16 11:03:29,311.95,2,24079,41575,313.45,35526,0.43
2021-06-16 11:03:37,311.95,2,24083,41575,313.45,35526,0.43
2021-06-16 11:03:41,312.35,3,24083,41575,313.45,35526,0.56
2021-06-16 11:03:43,312.35,3,24206,41543,313.45,35576,0.56
2021-06-16 11:03:48,312.35,3,24165,41614,313.45,35576,0.56
2021-06-16 11:03:50,312.15,4,24375,41629,313.45,35580,0.5
2021-06-16 11:03:53,312.15,4,24393,41616,313.45,35580,0.5
2021-06-16 11:03:55,312.15,4,24513,41662,313.45,35580,0.5
2021-06-16 11:03:58,312.15,4,24520,41662,313.45,35580,0.5
2021-06-16 11:04:00,312.15,4,24552,41667,313.45,35580,0.5
2021-06-16 11:04:03,312.15,4,24593,41567,313.45,35580,0.5
2021-06-16 11:04:12,312.4,2,24593,41567,313.45,35580,0.58
2021-06-16 11:04:13,312.4,2,24596,41536,313.45,35590,0.58
2021-06-16 11:04:16,312.4,2,24596,41506,313.45,35590,0.58
2021-06-16 11:04:31,312.4,2,24596,41511,313.45,35590,0.58
2021-06-16 11:05:04,312.4,2,24438,41270,313.45,35590,0.58
2021-06-16 11:05:21,312.4,2,24279,41251,313.45,35590,0.58
2021-06-16 11:05:24,312.4,2,24278,41589,313.45,35590,0.58
2021-06-16 11:05:36,312.4,2,24369,41581,313.45,35590,0.58
2021-06-16 11:05:49,312.65,3,24368,41578,313.45,35593,0.66
2021-06-16 11:05:51,312.65,3,24208,41578,313.45,35593,0.66
2021-06-16 11:05:55,312.65,3,24233,41578,313.45,35593,0.66
2021-06-16 11:06:03,312.65,3,24153,41578,313.45,35593,0.66
2021-06-16 11:06:04,312.65,2,24153,41578,313.45,35593,0.66
2021-06-16 11:06:06,312.65,2,24153,41579,313.45,35596,0.66
2021-06-16 11:06:16,312.65,2,24233,41581,313.45,35596,0.66
2021-06-16 11:06:21,312.65,2,24441,41501,313.45,35596,0.66
2021-06-16 11:06:21,312.5,10,24441,41501,313.45,35596,0.61
2021-06-16 11:06:23,312.5,10,24436,41489,313.45,35606,0.61
2021-06-16 11:06:26,312.5,10,24499,41489,313.45,35606,0.61
2021-06-16 11:06:48,312.5,10,24494,41486,313.45,35606,0.61
2021-06-16 11:07:06,312.5,10,24494,41403,313.45,35606,0.61
2021-06-16 11:07:18,312.5,10,24468,41406,313.45,35606,0.61
2021-06-16 11:07:21,312.5,10,24478,41408,313.45,35606,0.61
2021-06-16 11:07:33,312.5,102,24478,41408,313.45,35606,0.61
2021-06-16 11:07:36,312.5,100,24341,41317,313.44,35808,0.61
2021-06-16 11:07:43,312.5,100,24341,41307,313.44,35808,0.61
2021-06-16 11:07:46,312.5,100,24326,41407,313.44,35908,0.61
2021-06-16 11:07:48,312.5,12,24326,41407,313.44,35908,0.61
