2021-06-16 10:32:56,B,72.6,1,11
2021-06-16 10:33:18,B,72.6,1,122
2021-06-16 10:34:10,S,72.95,1,16
2021-06-16 10:34:10,B,72.55,2,95
2021-06-16 10:34:34,B,72.6,1,127
2021-06-16 10:34:50,B,72.6,1,123
2021-06-16 10:34:55,S,73.0,1,55
2021-06-16 10:34:55,B,72.6,1,124
2021-06-16 10:34:55,B,72.55,3,150
2021-06-16 10:35:28,B,72.7,1,121
2021-06-16 10:35:28,B,72.5,3,294
2021-06-16 10:35:32,B,72.5,2,293
2021-06-16 10:35:36,S,72.95,2,115
2021-06-16 10:35:36,S,73.05,1,5
2021-06-16 10:35:36,B,72.7,1,128
2021-06-16 10:35:57,S,72.95,1,99
2021-06-16 10:35:57,B,72.5,4,344
2021-06-16 10:36:05,B,72.9,1,145
2021-06-16 10:36:05,B,72.65,1,70
2021-06-16 10:36:25,B,72.7,1,120
2021-06-16 10:36:25,B,72.65,2,166
2021-06-16 10:36:25,B,72.55,1,25
2021-06-16 10:36:48,B,72.3,2,80
2021-06-16 10:37:00,B,72.7,2,131
2021-06-16 10:37:08,B,72.7,2,129
2021-06-16 10:37:46,S,72.95,1,7
2021-06-16 10:37:46,S,73.05,1,8
2021-06-16 10:37:46,B,72.7,1,25
2021-06-16 10:37:46,B,72.65,1,96
2021-06-16 10:37:59,B,72.55,1,7
2021-06-16 10:38:06,S,72.7,2,132
2021-06-16 10:38:06,B,72.45,1,93
2021-06-16 10:38:16,S,73.1,4,204
2021-06-16 10:38:58,S,72.9,2,56
2021-06-16 10:38:58,S,72.95,2,112
2021-06-16 10:39:06,S,72.7,3,140
2021-06-16 10:39:06,S,72.75,1,86
2021-06-16 10:39:06,B,72.5,3,343
2021-06-16 10:39:43,B,72.55,1,61
2021-06-16 10:39:55,B,72.5,4,282
2021-06-16 10:40:20,S,72.9,1,1
2021-06-16 10:42:27,B,72.2,2,105
2021-06-16 10:43:37,B,72.25,5,1192
2021-06-16 10:44:09,S,73.05,2,80
2021-06-16 10:44:32,S,73.0,1,1
2021-06-16 10:44:32,B,72.55,2,92
2021-06-16 10:45:10,B,72.55,2,91
2021-06-16 10:45:44,B,72.55,2,94
2021-06-16 10:45:58,B,72.5,3,218
2021-06-16 10:46:53,S,72.7,1,7
2021-06-16 10:46:53,S,72.85,1,8
2021-06-16 10:46:53,S,72.9,2,71
2021-06-16 10:46:53,S,72.95,1,87
2021-06-16 10:46:53,B,72.55,2,90
2021-06-16 10:47:02,S,72.9,1,16
2021-06-16 10:47:02,B,72.6,1,16
2021-06-16 10:48:11,B,72.6,1,15
2021-06-16 10:48:11,B,72.55,1,30
2021-06-16 10:48:11,B,72.5,4,220
2021-06-16 10:48:22,S,72.9,2,36
2021-06-16 10:48:22,B,72.55,1,125
2021-06-16 10:48:30,B,72.55,2,126
2021-06-16 10:48:37,B,72.55,2,127
2021-06-16 10:48:43,S,72.9,1,20
2021-06-16 10:48:43,B,72.55,2,124
2021-06-16 10:48:49,S,73.1,3,149
2021-06-16 10:48:49,B,72.5,4,166
2021-06-16 10:48:52,B,72.35,1,10
2021-06-16 10:49:16,S,72.9,2,113
2021-06-16 10:50:45,B,72.55,1,1
2021-06-16 10:50:57,B,72.55,2,129
2021-06-16 10:51:00,S,72.85,1,16
2021-06-16 10:51:33,S,73.1,2,94
2021-06-16 10:52:18,B,72.55,1,2
2021-06-16 10:52:18,B,72.5,5,366
2021-06-16 10:52:21,S,73.0,2,225
2021-06-16 10:54:02,S,72.85,2,128
2021-06-16 10:57:33,B,72.55,1,16
2021-06-16 10:57:43,B,72.55,2,80
2021-06-16 10:57:43,B,72.5,5,318
2021-06-16 10:58:19,B,72.55,1,121
2021-06-16 10:58:22,B,72.55,1,65
2021-06-16 11:01:12,B,72.55,1,59
2021-06-16 11:01:16,S,72.75,1,10
2021-06-16 11:01:16,S,72.8,1,16
2021-06-16 11:01:16,B,72.55,1,62
2021-06-16 11:01:16,B,72.45,1,85
