2021-06-16 09:21:13,S,1787.95,1,58
2021-06-16 09:21:13,S,1788.0,3,101
2021-06-16 09:21:13,S,1788.45,1,38
2021-06-16 09:21:13,S,1788.5,1,30
2021-06-16 09:21:13,S,1788.55,3,120
2021-06-16 09:21:13,S,1786.85,2,53
2021-06-16 09:21:13,S,1786.8,1,38
2021-06-16 09:21:13,S,1786.75,1,13
2021-06-16 09:21:13,S,1786.5,1,7
2021-06-16 09:21:13,S,1786.4,1,11
2021-06-16 09:21:13,S,1787.95,1,58
2021-06-16 09:21:13,S,1788.0,3,101
2021-06-16 09:21:13,S,1788.45,1,38
2021-06-16 09:21:13,S,1788.5,1,30
2021-06-16 09:21:13,S,1788.55,3,120
2021-06-16 09:21:13,S,1786.85,2,47
2021-06-16 09:21:13,S,1786.8,1,38
2021-06-16 09:21:13,S,1786.75,1,13
2021-06-16 09:21:13,S,1786.5,1,7
2021-06-16 09:21:13,S,1786.4,1,11
2021-06-16 09:21:14,S,1787.95,1,58
2021-06-16 09:21:14,S,1788.0,3,101
2021-06-16 09:21:14,S,1788.45,1,38
2021-06-16 09:21:14,S,1788.5,1,30
2021-06-16 09:21:14,S,1788.55,3,120
2021-06-16 09:21:14,S,1786.85,2,47
2021-06-16 09:21:14,S,1786.8,1,38
2021-06-16 09:21:14,S,1786.75,1,13
2021-06-16 09:21:14,S,1786.5,1,7
2021-06-16 09:21:14,S,1786.4,1,11
2021-06-16 09:21:15,S,1787.95,1,58
2021-06-16 09:21:15,S,1788.0,3,101
2021-06-16 09:21:15,S,1788.45,1,38
2021-06-16 09:21:15,S,1788.5,1,30
2021-06-16 09:21:15,S,1788.55,3,120
2021-06-16 09:21:15,S,1786.85,2,47
2021-06-16 09:21:15,S,1786.8,1,38
2021-06-16 09:21:15,S,1786.75,1,13
2021-06-16 09:21:15,S,1786.5,1,7
2021-06-16 09:21:15,S,1786.4,1,11
2021-06-16 09:21:15,S,1788.0,3,101
2021-06-16 09:21:15,S,1788.8,1,7
2021-06-16 09:21:15,S,1789.0,1,16
2021-06-16 09:21:15,S,1789.15,2,9
2021-06-16 09:21:15,S,1789.45,1,28
2021-06-16 09:21:15,S,1787.15,2,62
2021-06-16 09:21:15,S,1787.1,2,61
2021-06-16 09:21:15,S,1787.0,1,52
2021-06-16 09:21:15,S,1786.9,1,1
2021-06-16 09:21:15,S,1786.8,1,15
2021-06-16 09:21:16,S,1788.0,3,101
2021-06-16 09:21:16,S,1788.35,1,7
2021-06-16 09:21:16,S,1788.75,2,70
2021-06-16 09:21:16,S,1788.8,1,7
2021-06-16 09:21:16,S,1788.95,1,36
2021-06-16 09:21:16,S,1787.15,1,40
2021-06-16 09:21:16,S,1787.1,2,61
2021-06-16 09:21:16,S,1787.0,1,52
2021-06-16 09:21:16,S,1786.9,1,1
2021-06-16 09:21:16,S,1786.8,1,15
2021-06-16 09:21:16,S,1788.0,3,101
2021-06-16 09:21:16,S,1788.35,1,7
2021-06-16 09:21:16,S,1788.75,2,70
2021-06-16 09:21:16,S,1788.8,1,7
2021-06-16 09:21:16,S,1788.95,1,36
2021-06-16 09:21:16,S,1787.15,1,40
2021-06-16 09:21:16,S,1787.1,2,61
2021-06-16 09:21:16,S,1787.0,1,52
2021-06-16 09:21:16,S,1786.9,1,1
2021-06-16 09:21:16,S,1786.8,1,15
2021-06-16 09:21:17,S,1788.0,3,97
2021-06-16 09:21:17,S,1788.3,1,15
2021-06-16 09:21:17,S,1788.35,1,7
2021-06-16 09:21:17,S,1788.75,2,70
2021-06-16 09:21:17,S,1788.8,1,7
2021-06-16 09:21:17,S,1787.2,2,60
2021-06-16 09:21:17,S,1787.15,1,2
2021-06-16 09:21:17,S,1787.1,1,41
2021-06-16 09:21:17,S,1787.0,1,52
2021-06-16 09:21:17,S,1786.9,1,1
2021-06-16 09:21:18,S,1788.0,3,97
2021-06-16 09:21:18,S,1788.3,1,15
2021-06-16 09:21:18,S,1788.35,1,7
2021-06-16 09:21:18,S,1788.75,2,70
2021-06-16 09:21:18,S,1788.8,1,7
2021-06-16 09:21:18,S,1787.2,2,60
2021-06-16 09:21:18,S,1787.15,1,2
2021-06-16 09:21:18,S,1787.1,1,41
2021-06-16 09:21:18,S,1787.0,1,52
2021-06-16 09:21:18,S,1786.9,1,1
2021-06-16 09:21:18,S,1788.0,2,87
2021-06-16 09:21:18,S,1788.3,1,15
2021-06-16 09:21:18,S,1788.35,1,7
2021-06-16 09:21:18,S,1788.75,2,70
2021-06-16 09:21:18,S,1788.8,1,7
2021-06-16 09:21:18,S,1787.25,1,40
2021-06-16 09:21:18,S,1787.2,2,41
2021-06-16 09:21:18,S,1787.15,1,2
2021-06-16 09:21:18,S,1787.1,1,41
2021-06-16 09:21:18,S,1787.0,3,84
2021-06-16 09:21:19,S,1788.0,2,77
2021-06-16 09:21:19,S,1788.3,1,15
2021-06-16 09:21:19,S,1788.35,1,7
2021-06-16 09:21:19,S,1788.75,2,70
2021-06-16 09:21:19,S,1788.8,1,7
2021-06-16 09:21:19,S,1787.25,1,40
2021-06-16 09:21:19,S,1787.2,2,36
2021-06-16 09:21:19,S,1787.15,1,2
2021-06-16 09:21:19,S,1787.1,1,41
2021-06-16 09:21:19,S,1787.0,3,84
