2021-06-16 10:32:16,B,229.85,4,238
2021-06-16 10:32:16,B,229.75,2,1009
2021-06-16 10:32:19,B,229.85,3,71
2021-06-16 10:32:22,B,229.85,3,70
2021-06-16 10:32:25,B,229.85,2,18
2021-06-16 10:32:25,B,229.8,3,50
2021-06-16 10:32:27,B,229.85,3,203
2021-06-16 10:32:27,B,229.8,4,150
2021-06-16 10:32:31,S,230.0,3,299
2021-06-16 10:32:31,B,229.85,4,251
2021-06-16 10:32:33,B,229.85,4,249
2021-06-16 10:32:37,S,230.0,2,298
2021-06-16 10:32:37,B,229.85,4,239
2021-06-16 10:32:37,B,229.8,3,130
2021-06-16 10:32:40,S,230.0,3,398
2021-06-16 10:32:40,S,230.05,3,299
2021-06-16 10:32:40,S,230.2,2,425
2021-06-16 10:32:42,S,230.0,2,400
2021-06-16 10:32:42,S,230.15,1,175
2021-06-16 10:32:42,S,230.2,1,295
2021-06-16 10:32:42,B,229.85,2,148
2021-06-16 10:32:42,B,229.8,3,211
2021-06-16 10:32:42,B,229.7,3,311
2021-06-16 10:32:42,B,229.65,4,326
2021-06-16 10:32:46,B,230.2,1,33
2021-06-16 10:32:51,S,230.4,4,438
2021-06-16 10:32:51,S,230.45,3,175
2021-06-16 10:32:51,S,230.5,4,199
2021-06-16 10:32:51,S,230.55,3,218
2021-06-16 10:32:51,B,230.2,2,33
2021-06-16 10:32:51,B,230.15,2,180
2021-06-16 10:32:51,B,230.0,3,365
2021-06-16 10:32:51,B,229.95,2,105
2021-06-16 10:32:54,S,230.2,4,323
2021-06-16 10:32:54,S,230.25,2,106
2021-06-16 10:32:54,S,230.3,6,583
2021-06-16 10:32:54,S,230.4,3,207
2021-06-16 10:32:54,B,230.0,2,150
2021-06-16 10:32:54,B,229.95,2,101
2021-06-16 10:32:54,B,229.85,4,502
2021-06-16 10:32:57,S,230.15,2,393
2021-06-16 10:32:57,S,230.2,4,428
2021-06-16 10:32:57,S,230.25,3,236
2021-06-16 10:32:58,B,229.85,3,248
2021-06-16 10:32:58,B,229.7,4,411
2021-06-16 10:33:03,B,230.0,1,200
2021-06-16 10:33:03,B,229.9,3,17
2021-06-16 10:33:03,B,229.7,5,541
2021-06-16 10:33:07,S,230.15,3,414
2021-06-16 10:33:07,S,230.2,3,407
2021-06-16 10:33:07,B,230.0,1,190
2021-06-16 10:33:07,B,229.9,2,16
2021-06-16 10:33:07,B,229.85,4,257
2021-06-16 10:33:12,S,230.15,2,238
2021-06-16 10:33:12,S,230.2,3,283
2021-06-16 10:33:12,S,230.25,4,434
