2021-06-16 10:32:16,B,436.2,4,23
2021-06-16 10:32:27,S,436.9,2,31
2021-06-16 10:32:27,B,436.25,4,23
2021-06-16 10:32:27,B,436.2,5,24
2021-06-16 10:32:27,B,435.85,2,11
2021-06-16 10:32:30,B,436.2,3,3
2021-06-16 10:32:36,S,436.4,1,2
2021-06-16 10:32:36,S,436.45,2,44
2021-06-16 10:32:36,S,436.65,2,55
2021-06-16 10:32:36,S,436.7,3,160
2021-06-16 10:32:36,B,436.3,3,3
2021-06-16 10:32:36,B,436.25,2,16
2021-06-16 10:32:37,S,436.8,2,28
2021-06-16 10:32:37,B,436.25,5,16
2021-06-16 10:32:37,B,436.0,4,58
2021-06-16 10:32:42,S,436.9,2,30
2021-06-16 10:32:42,B,436.4,1,4
2021-06-16 10:32:42,B,436.25,7,44
2021-06-16 10:32:48,S,436.7,3,153
2021-06-16 10:32:48,B,436.25,2,25
2021-06-16 10:32:48,B,435.9,1,10
2021-06-16 10:32:49,B,436.1,1,31
2021-06-16 10:32:52,B,436.15,4,32
2021-06-16 10:32:52,B,436.05,2,41
2021-06-16 10:32:52,B,435.95,1,10
2021-06-16 10:32:57,S,436.8,1,29
2021-06-16 10:32:57,B,436.15,2,29
2021-06-16 10:33:01,B,436.25,3,43
2021-06-16 10:33:29,S,436.95,1,40
2021-06-16 10:33:32,S,436.7,2,111
2021-06-16 10:33:32,S,436.85,2,28
2021-06-16 10:33:32,B,436.3,3,18
2021-06-16 10:33:32,B,436.0,3,30
2021-06-16 10:33:40,B,436.35,2,32
2021-06-16 10:33:40,B,436.3,4,18
2021-06-16 10:33:55,S,436.65,1,2
2021-06-16 10:33:55,S,436.7,1,96
2021-06-16 10:33:55,S,436.85,1,27
2021-06-16 10:33:55,S,436.9,1,28
2021-06-16 10:33:55,B,436.35,4,34
2021-06-16 10:33:55,B,436.15,3,30
2021-06-16 10:33:55,B,436.1,2,32
2021-06-16 10:33:56,S,437.0,32,414
2021-06-16 10:33:56,S,437.05,2,81
2021-06-16 10:33:56,B,436.65,1,25
2021-06-16 10:33:56,B,436.35,4,33
2021-06-16 10:33:56,B,436.3,3,17
2021-06-16 10:34:02,S,436.7,1,62
2021-06-16 10:34:02,B,436.65,4,28
2021-06-16 10:34:07,S,436.7,1,37
2021-06-16 10:34:07,S,436.95,1,28
2021-06-16 10:34:07,S,437.0,33,429
2021-06-16 10:34:07,S,437.05,3,109
2021-06-16 10:34:07,S,437.2,1,52
2021-06-16 10:34:07,B,436.65,4,4
2021-06-16 10:34:07,B,436.4,3,32
2021-06-16 10:34:07,B,436.35,3,32
2021-06-16 10:34:08,S,437.0,31,310
2021-06-16 10:34:08,B,436.65,3,3
2021-06-16 10:34:26,S,437.3,4,72
2021-06-16 10:34:26,B,436.65,4,5
2021-06-16 10:34:26,B,436.5,2,3
2021-06-16 10:34:26,B,436.45,2,8
2021-06-16 10:34:31,S,437.1,2,29
2021-06-16 10:34:31,B,436.45,1,7
2021-06-16 10:34:31,B,436.35,4,59
2021-06-16 10:34:31,B,436.3,3,53
2021-06-16 10:34:32,S,436.7,1,2
2021-06-16 10:34:32,S,436.75,1,27
2021-06-16 10:34:32,S,436.85,1,31
2021-06-16 10:34:32,B,436.05,1,49
2021-06-16 10:34:32,B,436.0,2,29
2021-06-16 10:34:41,S,436.7,3,44
2021-06-16 10:34:41,S,436.85,3,47
2021-06-16 10:34:41,S,436.95,1,50
2021-06-16 10:34:41,B,436.05,2,76
2021-06-16 10:34:48,S,436.85,1,8
2021-06-16 10:34:48,S,437.1,1,12
2021-06-16 10:34:48,B,436.3,3,29
2021-06-16 10:34:48,B,436.25,3,42
2021-06-16 10:34:48,B,436.05,2,51
2021-06-16 10:34:48,S,436.85,2,16
2021-06-16 10:34:48,S,436.9,2,29
2021-06-16 10:34:48,B,436.35,1,30
