2021-06-16 10:32:16,B,78.85,3,179
2021-06-16 10:32:23,B,78.8,7,475
2021-06-16 10:32:27,S,79.05,6,509
2021-06-16 10:32:27,B,78.85,3,186
2021-06-16 10:32:31,S,79.05,7,640
2021-06-16 10:32:39,S,79.0,3,262
2021-06-16 10:32:39,S,79.05,7,642
2021-06-16 10:32:39,S,79.1,7,490
2021-06-16 10:32:39,S,79.15,5,148
2021-06-16 10:32:39,B,78.85,2,46
2021-06-16 10:32:39,B,78.8,6,346
2021-06-16 10:32:40,S,79.0,6,570
2021-06-16 10:32:40,B,78.8,4,141
2021-06-16 10:32:40,B,78.75,5,558
2021-06-16 10:32:57,S,78.95,5,373
2021-06-16 10:32:57,S,79.0,7,556
2021-06-16 10:32:57,S,79.05,6,354
2021-06-16 10:32:57,B,78.8,5,341
2021-06-16 10:32:57,B,78.6,10,693
2021-06-16 10:33:02,S,79.0,5,378
2021-06-16 10:33:02,S,79.15,4,224
2021-06-16 10:33:02,B,78.85,2,212
2021-06-16 10:33:02,B,78.8,4,329
2021-06-16 10:33:07,S,78.95,4,240
2021-06-16 10:33:12,S,78.95,2,118
2021-06-16 10:33:12,S,79.0,4,366
2021-06-16 10:33:12,S,79.05,7,462
2021-06-16 10:33:12,S,79.1,8,502
2021-06-16 10:33:12,B,78.85,3,234
2021-06-16 10:33:12,B,78.8,6,481
2021-06-16 10:33:12,B,78.65,6,651
2021-06-16 10:33:20,S,79.0,2,68
2021-06-16 10:33:20,B,78.8,6,439
2021-06-16 10:33:42,B,78.8,6,489
2021-06-16 10:34:36,S,79.0,1,46
2021-06-16 10:34:36,S,79.05,4,326
2021-06-16 10:34:36,S,79.1,10,744
2021-06-16 10:34:36,S,79.15,4,136
2021-06-16 10:34:36,B,78.85,4,325
2021-06-16 10:34:36,B,78.8,7,590
2021-06-16 10:34:36,B,78.75,6,574
2021-06-16 10:34:36,B,78.7,8,435
2021-06-16 10:34:37,S,79.1,7,703
2021-06-16 10:34:55,S,79.1,8,719
2021-06-16 10:35:01,S,79.05,2,203
2021-06-16 10:35:01,S,79.1,7,599
